game_number,Date,Team,Opponent,Name,Projected_PTS,Actual_PTS,Projected_REB,Actual_REB,Projected_AST,Actual_AST,Projected_TOV,Actual_TOV,Projected_STL,Actual_STL,Projected_BLK,Actual_BLK,Projected_FG3A,Actual_FG3A,Projected_PF,Actual_PF,Projected_FGM,Actual_FGM,Projected_FGA,Actual_FGA,Projected_OREB,Actual_OREB,Projected_FTA,Actual_FTA
567,1/19/18,NYK,UTA,Jarrett Jack,8.4,6,3.53,1,5.19,6,2.41,1,0.95,0,0.04,0,0.41,0,1.89,3,3.55,3,8.25,6,0.35,0,1.19,0
567,1/19/18,NYK,UTA,Kristaps Porzingis,22,18,6.47,2,1.37,1,2.28,1,0.94,1,1.63,3,1.75,1,2.76,5,7.89,6,18.52,14,1.27,1,5.54,7
567,1/19/18,UTA,NYK,Raul Neto,4.33,4,0.98,2,1.69,0,0.49,0,0.41,1,0.15,0,0.6,0,0.62,1,1.7,2,3.5,4,0.11,0,0.49,0
567,1/19/18,UTA,NYK,Donovan Mitchell,21.14,17,3.79,4,3.9,7,2.6,5,1.99,1,0.59,1,2.76,3,2.92,5,7.74,7,17.77,21,0.66,1,3.4,0
567,1/19/18,HOU,NYK,Joe Johnson,6.82,15,3.11,5,1.6,1,0.95,1,0.62,0,0.22,1,0.68,2,1.13,2,2.67,5,6.64,12,0.44,1,0.96,3
567,1/19/18,CLE,NYK,Rodney Hood,16.8,18,3.4,5,2.07,0,1.59,4,1.13,1,0.24,1,2.96,2,1.72,2,5.78,8,14.21,15,0.49,1,2.62,0
567,1/19/18,UTA,NYK,Derrick Favors,12.65,7,7.29,7,1.5,1,1.27,2,0.9,0,1.45,0,0.13,0,2.16,1,5.13,3,9.36,8,2.69,4,3.09,2
567,1/19/18,UTA,NYK,Jonas Jerebko,4.79,3,2.2,1,0.44,0,0.27,0,0.38,0,0.21,0,0.74,1,1.05,1,1.77,1,3.5,3,0.67,0,0.56,0
567,1/19/18,UTA,NYK,Rudy Gobert,9.44,23,6.96,14,1.06,1,1.46,3,0.61,0,1.41,3,0,0,1.49,5,3.32,7,5.66,10,2.2,5,4.06,15
567,1/19/18,UTA,NYK,Ricky Rubio,10.7,17,3.94,5,4.14,5,2.53,2,1.68,1,0.2,0,1.11,1,2.03,3,3.77,6,9.41,11,0.47,1,2.31,6
567,1/19/18,UTA,NYK,Royce O'Neale,6.5,2,3.9,2,1.36,0,0.92,0,0.76,0,0.17,0,1.04,0,1.38,0,1.96,0,5.16,2,0.45,0,2.06,2
567,1/19/18,UTA,NYK,Joe Ingles,8.12,9,4.05,7,3.52,4,1.46,0,1.19,0,0.23,0,2.05,2,1.76,0,2.88,3,6.59,5,0.35,2,0.38,2
568,1/19/18,MIA,BKN,Hassan Whiteside,15.85,22,10.22,13,0.93,2,1.62,1,0.77,0,1.72,4,0.06,0,2.59,2,6.43,9,11.79,17,2.18,5,4.03,5
568,1/19/18,MIA,BKN,Wayne Ellington,13.71,10,3.63,3,1.47,1,0.66,3,0.62,2,0.19,1,3.56,2,1.57,5,4.48,4,10.94,11,0.31,1,1.39,0
568,1/19/18,MIA,BKN,Josh Richardson,13.78,12,3.37,4,2.89,7,1.87,2,1.15,3,1.05,0,1.63,1,2.98,2,5.34,4,11.96,12,0.63,2,1.81,4
568,1/19/18,MIA,BKN,Goran Dragic,20.09,17,4.31,4,5.72,4,2.56,1,0.81,0,0.22,1,1.59,0,2.49,2,7.64,6,18,16,0.56,1,4.21,8
568,1/19/18,MIA,BKN,James Johnson,11.47,8,5.02,4,4.61,2,2.08,1,0.86,1,0.8,0,0.84,1,3.25,2,4.5,3,9.59,7,0.7,0,2.45,2
568,1/19/18,MIA,BKN,Kelly Olynyk,9.58,12,4.79,5,1.97,3,1.71,1,0.56,0,0.62,1,1.05,2,2.54,1,3.56,4,7.3,6,0.82,0,1.81,2
568,1/19/18,MIA,BKN,Bam Adebayo,7.92,9,4.72,3,1.53,2,1.1,1,0.57,0,0.7,0,0,0,2.1,3,2.97,3,5.77,5,1.19,1,2.66,4
568,1/19/18,MIA,BKN,Justise Winslow,6.76,5,5.51,4,2.53,1,0.94,1,0.67,1,0.49,0,0.57,1,1.95,2,2.74,2,6.31,6,0.84,0,1.07,0
568,1/19/18,MIA,BKN,Derrick Jones Jr.,5.69,0,2.38,3,0.98,0,0.48,0,0.54,0,0.61,0,0.17,0,1.85,3,2.03,0,3.84,4,0.99,2,2.05,0
568,1/19/18,BKN,MIA,Joe Harris,8.7,12,2.76,1,1.17,1,0.79,1,0.54,0,0.17,0,1.59,2,1.38,2,3.19,4,6.75,5,0.49,0,0.94,2
568,1/19/18,BKN,MIA,Spencer Dinwiddie,12.14,15,3.42,6,5.48,3,1.34,4,0.78,0,0.42,0,1.67,1,2.28,2,3.98,6,10.33,12,0.57,1,3.09,2
568,1/19/18,BKN,MIA,Jahlil Okafor,4.8,4,2.51,2,0.69,0,0.87,1,0.13,0,0.36,1,0,0,1.33,3,1.85,2,3.83,2,0.59,0,1.56,0
568,1/19/18,BKN,MIA,D'Angelo Russell,13.64,1,3.19,0,4.46,2,2.21,2,0.68,0,0.17,0,1.13,0,1.51,0,5.25,0,11.59,5,0.43,0,2.79,2
568,1/19/18,BKN,MIA,DeMarre Carroll,11.52,26,6.96,6,1.6,1,1.14,1,0.77,2,0.39,1,1.48,3,1.92,2,3.81,9,9.38,12,1.72,4,3.23,5
568,1/19/18,BKN,MIA,Jarrett Allen,4.82,6,3.21,7,0.48,0,0.63,2,0.42,0,0.48,0,0.04,0,1.47,2,1.91,2,3.72,2,1.02,1,1.23,4
568,1/19/18,BKN,MIA,Quincy Acy,5.29,7,3.79,4,0.54,0,0.94,0,0.35,0,0.33,1,1.22,2,1.73,2,1.6,2,4.73,2,0.62,2,1.08,2
568,1/19/18,BKN,MIA,Rondae Hollis-Jefferson,14.41,7,6.98,6,2.06,4,1.63,1,0.82,0,0.69,2,0.16,0,2.07,2,5.15,2,10.92,9,1.69,1,4.99,4
568,1/19/18,BKN,MIA,Allen Crabbe,11.74,5,4.51,5,1.48,4,1.16,1,0.61,0,0.35,2,2.36,0,1.99,1,3.87,2,9.98,9,0.45,0,1.96,1
568,1/19/18,MIL,MIA,Tyler Zeller,4.92,6,2.95,3,0.57,0,0.58,0,0.23,0,0.34,0,0.17,0,1.32,1,2,3,3.88,6,0.84,1,1.1,0
568,1/19/18,BKN,MIA,Caris LeVert,10.6,12,3.46,4,3.4,5,2,1,0.96,3,0.31,1,1.03,1,1.81,1,3.98,4,9.47,12,0.77,0,2.36,4
569,1/20/18,OKC,CLE,Terrance Ferguson,3.38,9,1.09,0,0.36,0,0.39,1,0.66,2,0.22,0,0.61,1,1.86,2,1.3,4,3.67,5,0.53,0,0.37,0
569,1/20/18,OKC,CLE,Alex Abrines,0.8,0,0.3,0,0.07,0,0.06,0,0.07,0,0.02,0,0.19,0,0.21,0,0.26,0,0.64,0,0.09,0,0.1,0
569,1/20/18,OKC,CLE,Patrick Patterson,3.83,6,2.23,1,0.7,2,0.45,1,0.53,2,0.2,0,0.9,2,1.04,2,1.24,2,3.35,5,0.36,0,0.5,0
569,1/20/18,OKC,CLE,Raymond Felton,6.64,8,1.9,6,2.65,5,0.82,1,0.55,0,0.16,1,0.85,2,0.86,1,2.73,3,6.5,8,0.37,1,0.49,0
569,1/20/18,OKC,CLE,Russell Westbrook,25.2,23,8.65,9,9.37,20,4.56,5,1.84,2,0.23,0,1.54,1,2.44,1,9.89,9,22.35,17,1.67,2,5.5,5
569,1/20/18,OKC,CLE,Andre Roberson,3.97,8,4.51,6,1.08,2,0.64,1,0.91,2,0.97,0,0.19,0,2.65,5,1.8,4,3.32,7,1.78,4,0.5,4
569,1/20/18,OKC,CLE,Carmelo Anthony,18.67,29,5.53,10,1.56,3,1.3,0,0.64,1,0.68,0,2.48,3,3.08,2,7.06,11,16.34,19,0.67,2,2.74,4
569,1/20/18,OKC,CLE,Jerami Grant,7.09,4,3.73,1,0.83,2,0.74,1,0.48,0,0.78,0,0.36,0,1.71,2,2.73,1,5.33,5,1.13,0,1.8,2
569,1/20/18,OKC,CLE,Paul George,19.71,36,5.15,7,3.31,2,2.68,1,1.86,0,0.7,0,3.21,5,3.17,3,7.02,12,15.95,19,0.89,0,3.09,8
569,1/20/18,OKC,CLE,Steven Adams,13.37,25,7.59,10,1.02,1,1.44,1,1.11,0,1.19,1,0,0,3.23,3,5.88,12,9.19,13,4.05,5,2.55,5
569,1/20/18,OKC,CLE,Josh Huestis,2.18,0,2.35,2,0.32,0,0.4,1,0.34,0,0.48,0,0.46,0,1.23,2,0.84,0,2.21,2,0.74,2,0.2,0
569,1/20/18,CLE,OKC,Jeff Green,8.59,12,3.34,4,1.14,0,0.88,0,0.71,0,0.33,1,0.53,0,1.58,1,2.97,4,6.18,8,0.89,1,2.42,5
569,1/20/18,CLE,OKC,Derrick Rose,6.59,12,1.58,2,1.33,3,1.15,1,0.3,0,0.09,0,0.16,0,0.51,1,2.56,5,5.46,9,0.44,0,1.49,2
569,1/20/18,CLE,OKC,Kyle Korver,6.88,4,1.74,1,0.85,1,0.65,0,0.34,0,0.18,1,1.73,1,1.09,1,2.31,1,4.87,3,0.11,0,0.58,1
569,1/20/18,MIA,OKC,Dwyane Wade,8.15,11,3.09,3,2.63,3,1.67,5,0.87,2,0.44,0,0.4,0,1.28,3,3.19,4,7.19,5,0.62,0,1.88,3
569,1/20/18,LAL,OKC,Isaiah Thomas,20.58,24,2.16,0,4.48,4,2.62,3,0.84,1,0.13,0,2.5,4,1.77,2,6.43,8,14.83,14,0.62,0,6.07,5
569,1/20/18,CLE,OKC,Kevin Love,13.46,0,9.37,0,1.52,0,1.33,0,0.83,0,0.47,0,1.73,0,2.24,0,4.28,0,9.09,2,1.85,0,3.61,0
569,1/20/18,CLE,OKC,LeBron James,25.23,18,8.11,3,7.81,7,4.57,2,1.75,0,0.96,1,1.94,0,1.6,2,9.71,8,17.55,17,1.16,0,5.11,4
569,1/20/18,UTA,OKC,Jae Crowder,6.46,17,3.02,4,0.78,4,0.69,2,0.72,1,0.22,0,0.94,2,1.78,2,2.23,7,5.37,12,0.66,1,1.23,1
569,1/20/18,CLE,OKC,Tristan Thompson,4.23,9,5.42,7,0.49,3,0.57,1,0.38,0,0.4,1,0,0,1.61,3,1.69,2,2.93,3,1.51,1,1.53,6
569,1/20/18,CLE,OKC,JR Smith,6.34,8,3,4,1.51,5,0.89,0,0.98,1,0.08,0,1.47,2,2.17,2,2.24,3,5.96,11,0.41,0,0.58,0
570,1/20/18,MIL,PHI,Eric Bledsoe,23.51,14,4.37,0,4.89,3,3.94,3,2.73,5,0.83,1,2.02,1,2.74,2,8.1,5,18.68,18,0.94,0,6.8,5
570,1/20/18,MIL,PHI,Sterling Brown,7.68,14,5.61,2,0.54,0,1.78,2,1.72,1,0.97,0,0.89,4,3.53,1,2.32,5,6.11,9,1.28,2,2.54,1
570,1/20/18,MIL,PHI,Thon Maker,4.82,6,3.7,0,0.67,1,0.79,1,0.73,0,0.92,1,0.44,0,2.12,1,1.69,2,4.42,6,1.11,0,1.51,2
570,1/20/18,MIL,PHI,John Henson,9.89,11,8.08,4,1.44,1,1.49,1,0.76,0,1.67,1,0,0,3.45,3,4.23,4,7.36,6,2.45,1,2.6,4
570,1/20/18,MIL,PHI,Khris Middleton,25.67,23,5.52,14,4.53,10,2.96,3,1.77,1,0.26,0,2.42,1,3.49,3,9.05,9,20.66,20,0.54,2,5.94,4
570,1/20/18,MIL,PHI,Matthew Dellavedova,6.31,5,2.31,4,3.67,3,2,2,0.69,1,0,0,1.1,1,2.14,5,2.19,1,6.16,4,0.67,0,0.95,2
570,1/20/18,LAC,PHI,Sean Kilpatrick,6.19,0,2.08,0,0.92,0,1.23,0,0.18,0,0.12,0,0.79,0,0.89,1,1.76,0,5.43,2,0.06,0,1.94,0
570,1/20/18,MIL,PHI,Jason Terry,0.7,0,0.37,0,0.15,1,0.18,1,0.2,0,0.11,0,0.09,0,0.3,1,0.24,0,0.67,2,0.01,0,0.12,0
570,1/20/18,MIL,PHI,Marshall Plumlee,1.52,6,1.3,6,0.25,0,0.45,2,0.2,0,0.25,0,0,0,0.59,2,0.61,1,1.13,1,0.48,1,0.67,4
570,1/20/18,MIL,PHI,D.J. Wilson,4.06,0,2.74,0,1.5,0,0.6,0,0.42,0,0.39,0,0.28,0,1.4,0,1.5,0,3.5,0,0.76,0,1.07,0
570,1/20/18,MIL,PHI,Tony Snell,11.22,15,2.69,4,1.45,1,0.72,1,0.93,2,0.65,0,2.2,3,1.9,1,3.92,6,8.51,12,0.18,1,1.59,0
570,1/20/18,PHI,MIL,Justin Anderson,4.54,2,2.49,3,0.55,0,0.58,0,0.38,0,0.23,0,0.68,0,1.4,0,1.46,1,3.96,6,0.62,3,1.2,0
570,1/20/18,IND,MIL,Trevor Booker,2.42,6,1.5,1,0.54,1,0.37,0,0.2,0,0.1,0,0.03,0,0.57,2,0.97,3,1.81,4,0.43,0,0.66,1
570,1/20/18,PHI,MIL,James Young,2.07,4,0.72,0,0.16,0,0.1,0,0.35,0,0.07,0,0.35,1,0.47,0,0.77,1,1.61,3,0.13,0,0.27,2
570,1/20/18,PHI,MIL,Dario Saric,14.63,13,6.41,6,2.54,7,2.06,3,0.89,1,0.28,0,1.86,1,2.3,1,5.25,4,11.73,10,1.86,1,2.59,4
570,1/20/18,PHI,MIL,Timothe Luwawu-Cabarrot,7.86,16,2.24,3,1.56,2,1.19,0,0.56,0,0.09,0,1.18,3,2.47,3,2.59,5,7.13,9,0.45,0,1.95,3
570,1/20/18,PHI,MIL,Amir Johnson,5.5,6,3.75,7,1.29,2,1.1,1,0.62,0,0.5,1,0.09,0,1.97,1,2.29,2,4.25,3,1.22,4,1.4,2
570,1/20/18,PHI,MIL,Joel Embiid,27.53,29,10.23,9,4.29,1,5.07,5,0.75,1,1.46,2,0.91,2,4.19,2,9.4,11,18.65,19,2.17,0,9.72,6
570,1/20/18,PHI,MIL,T.J. McConnell,9.53,11,3.46,3,5.16,7,2.48,2,1.57,2,0.2,0,0.52,0,2.07,4,4.16,5,7.54,10,0.51,1,0.88,1
570,1/20/18,PHI,MIL,Ben Simmons,15.43,16,6.6,8,6.63,9,3.84,4,1.81,1,0.73,0,0,0,2.66,4,6.46,8,12.38,13,1.44,1,4.46,0
570,1/20/18,PHI,MIL,Robert Covington,11.5,13,5.92,5,1.79,3,1.71,1,1.71,4,0.53,1,2.28,3,3.38,1,3.84,5,9.2,8,0.75,1,1.8,0
571,1/20/18,TOR,MIN,Serge Ibaka,12.54,13,5.54,5,0.75,0,1.3,1,0.43,0,1.62,1,1.33,1,3.08,4,5.1,6,10.38,11,1.09,1,1.37,0
571,1/20/18,TOR,MIN,Delon Wright,9.04,12,2.86,6,2.73,6,1.56,0,1.02,1,0.55,0,0.86,0,1.39,1,3.41,3,6.6,9,0.76,2,1.54,6
571,1/20/18,TOR,MIN,Fred VanVleet,6.1,8,1.91,2,2.56,1,1.02,1,0.7,1,0.14,0,0.94,1,1.47,2,2.28,2,5.7,2,0.27,1,0.71,4
571,1/20/18,TOR,MIN,Lucas Nogueira,0.43,0,0.42,3,0.15,1,0.06,0,0.11,0,0.12,1,0.01,0,0.27,1,0.19,0,0.3,0,0.1,0,0.05,0
571,1/20/18,TOR,MIN,DeMar DeRozan,24.43,20,3.75,3,5.54,5,2.54,5,1.26,3,0.33,1,1.15,2,2.06,3,9.07,7,18.32,16,0.81,0,6.26,4
571,1/20/18,TOR,MIN,Pascal Siakam,5.83,0,4.35,3,1.65,2,0.81,2,0.73,1,0.58,0,0.3,0,1.87,4,2.55,0,5.3,3,1.16,1,0.74,0
571,1/20/18,TOR,MIN,Jonas Valanciunas,12.07,0,7.85,3,0.92,1,1.79,1,0.57,0,0.86,0,0.24,0,3.32,4,4.87,0,8.57,1,2.34,0,2.46,0
571,1/20/18,TOR,MIN,OG Anunoby,5.7,7,2.1,2,0.74,1,0.73,1,0.79,1,0.09,1,1,1,1.95,0,2.07,3,4.59,6,0.58,0,0.75,0
571,1/20/18,TOR,MIN,CJ Miles,10.28,3,2.2,0,0.88,0,0.58,1,0.74,0,0.4,3,2.51,1,1.84,2,3.43,1,8.63,7,0.33,0,1.12,0
571,1/20/18,TOR,MIN,Kyle Lowry,16.7,40,5.67,5,5.99,5,3.21,0,1.29,0,0.14,0,3.2,6,2.68,5,5.49,14,13.2,25,0.94,1,2.84,7
571,1/20/18,TOR,MIN,Jakob Poeltl,6.34,6,3.8,3,0.58,1,0.85,1,0.31,0,0.97,0,0.02,0,2.21,4,2.88,3,4.28,3,1.5,2,1.05,0
571,1/20/18,MIN,TOR,Nemanja Bjelica,10.36,8,4.94,6,1.59,0,1.42,1,0.98,2,0.44,0,1.51,1,2.25,2,3.9,3,7.66,9,0.88,2,1.27,1
571,1/20/18,MIN,TOR,Taj Gibson,14.54,14,7.53,8,1.73,0,1.4,0,0.87,0,0.69,2,0.14,0,2.6,0,5.96,5,10.43,8,2.52,3,3.22,6
571,1/20/18,MIN,TOR,Gorgui Dieng,7.84,9,5.47,3,1.63,0,1.15,1,0.86,2,0.72,0,0.3,1,1.53,0,3.03,4,6.17,6,1.45,1,2,0
571,1/20/18,MIN,TOR,Karl-Anthony Towns,23.96,22,11.88,10,3.13,2,2.53,1,1.01,0,1.62,1,1.56,2,2.93,5,8.95,6,16.53,7,2.73,3,5.36,9
571,1/20/18,MIN,TOR,Tyus Jones,6.56,9,1.77,4,3.1,4,0.92,2,1.08,0,0.05,0,0.67,1,1.03,2,2.44,3,5.08,5,0.19,2,1.14,2
571,1/20/18,MIL,TOR,Shabazz Muhammad,4.04,7,1.59,2,0.35,0,0.27,0,0.26,0,0.14,0,0.15,0,0.51,2,1.47,1,4.03,4,0.44,1,1.31,8
571,1/20/18,MIN,TOR,Marcus Georges-Hunt,5.4,12,1.3,3,0.81,2,1.78,0,0.66,0,0,0,0.34,1,1.77,2,1.98,3,3.95,10,0.57,2,2.94,8
571,1/20/18,MIN,TOR,Andrew Wiggins,18.57,29,3.84,5,2.2,3,1.78,4,1.21,0,0.55,0,1.33,1,1.63,3,7.04,11,16.32,21,1,1,5.13,6
571,1/20/18,MIN,TOR,Jeff Teague,14.49,5,3.08,3,8.09,10,3.24,2,1.78,0,0.38,0,1.31,0,2.14,4,5.42,2,12.27,11,0.39,0,2.92,2
572,1/20/18,MEM,NOP,Myke Henry,5.59,0,2.6,1,1.79,1,0.83,2,0.52,0,0.32,0,0.42,0,1.26,1,2.14,0,4.95,1,0.67,0,1.18,0
572,1/20/18,MEM,NOP,Marc Gasol,17.24,16,8.08,5,4.72,7,2.74,3,0.95,0,1.35,0,1.41,3,2.59,3,6.26,4,14.75,11,1.35,0,3.98,6
572,1/20/18,MEM,NOP,Wayne Selden,8.25,31,1.47,2,2.04,2,1.49,2,0.91,0,0.06,0,1.04,5,1.45,3,2.88,11,7.63,16,0.24,0,2.18,4
572,1/20/18,MEM,NOP,Jarell Martin,7.35,11,4.31,4,0.81,2,0.95,1,0.78,0,0.73,1,0.4,3,3.12,4,3,4,6.63,9,1.41,1,1.2,0
572,1/20/18,MEM,NOP,Ivan Rabb,1.77,0,0.79,0,0.51,0,0.26,0,0.11,0,0.09,0,0.14,0,0.41,0,0.69,0,1.55,0,0.21,0,0.33,0
572,1/20/18,MEM,NOP,Deyonta Davis,5.65,6,3.93,7,0.88,0,0.76,0,0.31,0,0.62,0,0,0,1.63,2,2.49,3,4.07,5,1.16,3,1.02,0
572,1/20/18,MEM,NOP,Ben McLemore,11.65,10,3.46,0,1.76,1,1.43,1,1.21,0,0.29,0,1.57,0,4.06,6,4.36,5,10.57,9,0.87,0,1.62,0
572,1/20/18,MEM,NOP,JaMychal Green,11.05,8,7.65,16,1.56,0,1.69,0,0.96,1,0.49,0,0.96,0,2.97,2,4.37,3,9.66,7,2.59,5,1.89,2
572,1/20/18,MEM,NOP,Dillon Brooks,10.72,10,3.27,5,1.62,3,1.42,2,1.17,1,0.36,0,1.37,2,3.5,6,4.17,4,8.97,8,0.61,1,1.38,0
572,1/20/18,MEM,NOP,Tyreke Evans,21.7,12,4.88,4,6.15,6,2.19,3,1.33,0,0.3,0,2.49,2,1.87,2,8.11,3,17.63,16,0.91,0,3.75,4
572,1/20/18,NOP,MEM,E'Twaun Moore,11.96,9,2.82,3,2.07,2,1.2,0,0.9,0,0.14,0,1.69,1,2.17,2,4.8,4,9.22,10,0.78,0,1.02,0
572,1/20/18,NOP,MEM,Darius Miller,8.45,12,1.95,6,1.35,0,0.68,1,0.38,1,0.2,1,1.96,2,1.77,2,2.72,4,5.85,9,0.15,0,1.21,3
572,1/20/18,NOP,MEM,Ian Clark,6.87,7,2.5,0,2.04,0,0.84,0,0.51,0,0.26,0,1.04,0,1.73,1,2.5,2,6.57,5,0.28,0,1.25,3
572,1/20/18,NOP,MEM,Rajon Rondo,6.41,7,3.4,4,5.2,5,2.01,2,0.82,1,0.22,0,0.7,1,1.68,0,2.71,3,5.92,6,0.43,2,0.38,0
572,1/20/18,NOP,MEM,Jrue Holiday,17.79,27,4.53,5,5.1,8,2.72,1,1.32,1,0.71,1,1.69,1,2.22,1,6.78,10,13.88,19,0.67,1,3.12,6
572,1/20/18,NOP,MEM,DeMarcus Cousins,22.37,24,12.93,10,5.41,5,4.78,4,1.39,2,1.63,1,1.94,2,3.53,5,7.26,7,15.91,13,2.44,0,7.82,12
572,1/20/18,BKN,MEM,Dante Cunningham,4.16,4,3.26,1,0.37,1,0.26,0,0.42,1,0.29,0,0.62,0,0.91,1,1.54,2,3.52,3,0.91,1,0.74,0
572,1/20/18,NOP,MEM,Anthony Davis,29.33,21,11.14,12,2.63,2,2.28,2,1.08,0,2.07,2,0.77,0,1.94,3,10,7,18.45,13,3.13,2,10.45,8
573,1/20/18,GSW,HOU,David West,7.43,8,3.42,4,2.41,1,1.03,2,0.68,1,1.08,2,0.08,0,2.04,2,3.29,4,5.38,6,0.81,1,1.12,0
573,1/20/18,GSW,HOU,Nick Young,6.63,16,1.37,1,0.56,0,0.52,0,0.49,1,0.15,0,1.35,4,1.4,3,2.44,6,5.52,10,0.2,1,0.56,0
573,1/20/18,GSW,HOU,Kevon Looney,4.24,2,3.29,3,0.73,1,0.67,0,0.41,0,0.98,1,0,0,2.03,2,1.72,1,2.68,1,1.04,1,1.29,0
573,1/20/18,GSW,HOU,Zaza Pachulia,5.87,4,4.64,4,1.59,3,1.11,0,0.7,0,0.39,0,0,0,2.43,2,2.47,2,3.91,3,1.11,0,1.11,0
573,1/20/18,GSW,HOU,Kevin Durant,24.37,26,6.28,7,5.7,5,3.03,4,0.95,0,2.44,2,2.36,4,2.69,2,8.96,9,17.43,17,0.62,0,4.65,5
573,1/20/18,GSW,HOU,Shaun Livingston,5.97,0,1.48,3,1.97,4,1.01,0,0.38,0,0.24,3,0,0,1.61,3,2.65,0,4.93,1,0.43,0,0.87,0
573,1/20/18,GSW,HOU,Stephen Curry,25.75,19,4.91,1,6.21,8,2.76,6,1.55,2,0.22,0,3.92,5,3.02,2,8.31,6,16.84,20,0.64,0,5.68,4
573,1/20/18,GSW,HOU,Patrick McCaw,3.67,4,1.56,2,1.41,2,0.58,1,0.69,0,0.18,1,0.33,0,1.18,3,1.46,2,3.47,4,0.35,1,0.58,0
573,1/20/18,GSW,HOU,Klay Thompson,19.77,8,3.99,1,2.66,1,1.74,1,0.69,2,0.81,0,3.16,2,2.08,3,7.66,3,15.56,11,0.52,0,1.48,0
573,1/20/18,GSW,HOU,Draymond Green,11.63,21,8.4,7,6.76,6,2.93,5,1.4,2,1.73,1,1.25,2,3.54,2,4.33,7,9.62,9,1.36,0,2.2,6
573,1/20/18,HOU,GSW,Nene,8.01,6,3.86,1,0.92,0,0.96,0,0.59,0,0.47,0,0,0,2.02,5,3.21,3,5.52,5,1.2,1,2.38,0
573,1/20/18,HOU,GSW,PJ Tucker,6.89,12,6.99,7,0.96,0,1.12,1,1.31,2,0.33,0,1.4,1,2.78,3,2.28,5,6.4,11,1.59,3,1.17,1
573,1/20/18,HOU,GSW,Chris Paul,19.31,33,5.41,11,8.48,7,2.4,4,2.21,3,0.26,0,2.78,6,2.51,1,6.6,10,15,20,0.79,1,3.65,8
573,1/20/18,HOU,GSW,Eric Gordon,23.45,6,2.25,3,2.85,2,2.61,0,0.94,1,0.3,0,3.86,0,1.71,2,7.82,2,18.64,14,0.42,1,4.7,4
573,1/20/18,HOU,GSW,Luc Mbah a Moute,8.73,14,4.01,4,1.26,1,1.25,3,1.78,1,0.51,0,1.35,2,2.18,2,3.28,4,7.17,6,0.8,0,1.25,4
573,1/20/18,HOU,GSW,Ryan Anderson,10.01,5,5.69,13,0.9,1,0.76,1,0.6,1,0.34,0,2.12,0,1.78,3,3.36,2,8.07,3,1.82,4,1.44,2
573,1/20/18,HOU,GSW,Clint Capela,15.27,18,10.29,5,1.38,0,1.77,0,0.98,4,1.22,1,0,0,3.1,1,6.54,7,10.16,12,3.15,2,3.55,8
573,1/20/18,HOU,GSW,James Harden,26.08,22,3.66,2,7.03,8,3.4,6,1.73,2,0.38,2,3.45,5,1.69,1,7.74,8,17.69,16,0.41,0,8.27,2
574,1/20/18,DAL,POR,Salah Mejri,3.97,6,3.64,6,0.6,1,0.61,0,0.34,1,0.65,2,0,0,1.73,3,1.67,2,2.4,4,0.89,3,1.12,4
574,1/20/18,DEN,POR,Devin Harris,7.99,0,2,0,1.87,0,0.97,0,0.65,0,0.29,0,0.93,0,1.9,0,2.58,0,6.03,2,0.24,0,2.31,0
574,1/20/18,DAL,POR,Wesley Matthews,11.33,23,3.47,5,2.57,2,1.22,2,1.05,1,0.27,0,2.08,3,2.47,2,4.02,7,10.4,15,0.42,3,1.46,8
574,1/20/18,DAL,POR,Dirk Nowitzki,11.55,21,5.39,4,1.44,0,0.59,0,0.56,1,0.82,2,1.43,3,2.11,2,4.38,8,9.53,12,0.53,0,1.53,2
574,1/20/18,DAL,POR,Harrison Barnes,16.72,8,6.97,10,2.1,1,1.39,1,0.72,0,0.29,1,1.07,0,1.27,3,6.26,3,14.47,13,1.33,2,3.8,3
574,1/20/18,DAL,POR,Dwight Powell,7.89,0,4.99,3,1.09,0,0.58,1,0.64,1,0.65,0,0.27,0,2.18,1,3.1,0,5.44,2,1.33,0,2.02,0
574,1/20/18,DAL,POR,Dennis Smith Jr.,15.41,21,4.71,6,4.73,6,2.72,3,1,3,0.49,0,1.54,1,2.38,5,6,8,15.59,15,1.01,2,2.66,5
574,1/20/18,DAL,POR,J.J. Barea,9.81,12,3.02,2,4.56,6,1.52,2,0.52,0,0.08,0,1.33,0,1.39,2,3.63,5,8.7,11,0.29,0,1.62,2
574,1/20/18,DAL,POR,Yogi Ferrell,10.05,7,3.48,0,2.48,0,1.07,0,0.65,1,0.1,0,1.51,1,2.06,2,3.71,1,8.43,3,0.46,0,1.41,4
574,1/20/18,DAL,POR,Maxi Kleber,5.16,10,2.42,1,0.58,3,0.35,0,0.26,1,0.47,0,0.39,2,1.16,1,2.16,4,4.36,6,0.68,1,0.69,0
574,1/20/18,POR,DAL,Damian Lillard,24.41,31,5.07,5,5.86,9,2.99,4,1,0,0.4,0,2.76,7,1.45,2,7.87,10,18.13,15,0.72,0,6.42,4
574,1/20/18,POR,DAL,Evan Turner,8.22,17,3.82,3,1.99,1,1.31,1,0.75,0,0.37,0,0.41,2,1.83,4,3.3,7,6.87,13,0.45,0,1.42,1
574,1/20/18,POR,DAL,CJ McCollum,20.88,26,4.22,4,3.29,2,1.72,0,0.98,1,0.32,0,2.46,2,1.8,3,7.88,11,17.14,23,0.6,0,3.02,2
